InvoiceDate,StockCode,units_sold,revenue,n_invoices,units_roll_7,revenue_roll_7,units_roll_14,revenue_roll_14,units_roll_30,revenue_roll_30,units_lag_1,units_lag_7,units_lag_14,day_of_week,day_of_month,month,quarter,is_weekend,is_dec
2024-06-17,SKU10140,18,244.82,8,17.43,241.3,22.93,318.54,28.77,401.86,14.0,17.0,29.0,0,17,6,2,0,0
2024-06-18,SKU10140,15,211.05,6,17.43,241.3,16.29,225.07,29.07,406.08,18.0,15.0,108.0,1,18,6,2,0,0
2024-06-19,SKU10140,26,363.71,8,17.86,247.03,17.5,243.06,29.67,414.46,15.0,23.0,9.0,2,19,6,2,0,0
2024-06-20,SKU10140,31,434.06,8,20.29,281.2,18.79,262.05,29.93,418.14,26.0,14.0,13.0,3,20,6,2,0,0
2024-06-21,SKU10140,72,1013.0400000000001,11,25.86,360.49,22.21,310.29,31.67,442.53,31.0,33.0,24.0,4,21,6,2,0,0
2024-06-22,SKU10140,5,70.35,2,25.86,360.49,21.43,299.24,31.5,440.18,72.0,5.0,16.0,5,22,6,2,1,0
2024-06-23,SKU10140,5,70.35,4,24.57,343.91,20.93,292.2,31.17,435.7,5.0,14.0,12.0,6,23,6,2,1,0
2024-06-24,SKU10140,15,202.61,6,24.14,337.88,20.79,289.59,31.37,438.38,5.0,18.0,17.0,0,24,6,2,0,0
2024-06-25,SKU10140,12,168.84,6,23.71,331.85,20.57,286.58,31.4,438.84,15.0,15.0,15.0,1,25,6,2,0,0
2024-06-26,SKU10140,20,277.18,9,22.86,319.49,20.36,283.26,31.0,433.08,12.0,26.0,23.0,2,26,6,2,0,0
2024-06-27,SKU10140,23,323.61,10,21.71,303.71,21.0,292.46,30.9,431.67,20.0,31.0,14.0,3,27,6,2,0,0
2024-06-28,SKU10140,14,196.98000000000002,4,13.43,187.13,19.64,273.81,30.73,429.75,23.0,72.0,33.0,4,28,6,2,0,0
2024-06-29,SKU10140,13,182.91,6,14.57,203.21,20.21,281.85,28.23,394.64,14.0,5.0,5.0,5,29,6,2,1,0
2024-06-30,SKU10140,26,363.71,7,17.57,245.12,21.07,294.52,25.37,354.24,13.0,5.0,14.0,6,30,6,2,1,0
2024-07-01,SKU10140,120,1688.4,7,32.57,457.38,28.36,397.63,28.97,404.96,26.0,15.0,18.0,0,1,7,3,0,0
2024-07-02,SKU10140,22,309.54,7,34.0,477.48,28.86,404.66,25.63,358.06,120.0,12.0,15.0,1,2,7,3,0,0
2024-07-03,SKU10140,22,309.53999999999996,7,34.29,482.1,28.57,400.79,25.4,354.85,22.0,20.0,26.0,2,3,7,3,0,0
2024-07-04,SKU10140,12,168.84,6,32.71,459.99,27.21,381.85,22.2,309.82,22.0,23.0,31.0,3,4,7,3,0,0
2024-07-05,SKU10140,18,249.04000000000002,8,33.29,467.43,23.36,327.28,22.5,314.39,12.0,14.0,72.0,4,5,7,3,0,0
2024-07-06,SKU10140,116,1632.12,7,48.0,674.46,31.29,438.83,25.93,363.19,18.0,13.0,5.0,5,6,7,3,1,0
2024-07-07,SKU10140,14,196.98000000000002,4,46.29,650.64,31.93,447.88,25.6,358.5,116.0,26.0,5.0,6,7,7,3,1,0
2024-07-08,SKU10140,24,337.68,8,32.57,457.68,32.57,457.53,25.87,362.26,14.0,120.0,15.0,0,8,7,3,0,0
2024-07-09,SKU10140,11,154.77,5,31.0,435.57,32.5,456.52,25.83,361.79,24.0,22.0,12.0,1,9,7,3,0,0
2024-07-10,SKU10140,30,422.1,11,32.14,451.65,33.21,466.87,26.27,367.88,11.0,22.0,20.0,2,10,7,3,0,0
2024-07-11,SKU10140,20,281.4,4,33.29,467.73,33.0,463.86,26.43,370.23,30.0,12.0,23.0,3,11,7,3,0,0
2024-07-12,SKU10140,30,422.1,9,35.0,492.45,34.14,479.94,26.67,373.51,20.0,18.0,14.0,4,12,7,3,0,0
2024-07-13,SKU10140,21,291.25,5,21.43,300.9,34.71,487.68,26.9,376.72,30.0,116.0,13.0,5,13,7,3,1,0
2024-07-14,SKU10140,12,168.84,5,21.14,296.88,33.71,473.76,26.2,367.09,21.0,14.0,26.0,6,14,7,3,1,0
2024-07-15,SKU10140,20,281.40000000000003,7,20.57,288.84,26.57,373.26,26.7,374.12,12.0,24.0,120.0,0,15,7,3,0,0
2024-07-16,SKU10140,15,211.05,8,21.14,296.88,26.07,366.22,26.73,374.94,20.0,11.0,22.0,1,16,7,3,0,0
2024-07-17,SKU10140,10,140.7,3,18.29,256.68,25.21,354.16,26.47,371.47,15.0,30.0,22.0,2,17,7,3,0,0
2024-07-18,SKU10140,130,1822.77,9,34.0,476.87,33.64,472.3,30.3,425.2,10.0,20.0,12.0,3,18,7,3,0,0
2024-07-19,SKU10140,10,138.59,6,31.14,436.37,33.07,464.41,29.77,417.69,130.0,30.0,18.0,4,19,7,3,0,0
2024-07-20,SKU10140,26,365.82,8,31.86,447.02,26.64,373.96,29.6,415.42,10.0,21.0,116.0,5,20,7,3,1,0
2024-07-21,SKU10140,16,218.79000000000002,5,32.43,454.16,26.79,375.52,27.73,388.94,26.0,12.0,14.0,6,21,7,3,1,0
2024-07-22,SKU10140,11,154.77,5,31.14,436.07,25.86,362.45,27.93,391.76,16.0,20.0,24.0,0,22,7,3,0,0
2024-07-23,SKU10140,30,422.1,9,33.29,466.22,27.21,381.55,28.77,403.48,11.0,15.0,11.0,1,23,7,3,0,0
2024-07-24,SKU10140,20,281.4,9,34.71,486.32,26.5,371.5,28.93,406.11,30.0,10.0,30.0,2,24,7,3,0,0
2024-07-25,SKU10140,117,1633.53,8,32.86,459.29,33.43,468.08,32.43,454.93,20.0,130.0,20.0,3,25,7,3,0,0
2024-07-26,SKU10140,9,126.63,7,32.71,457.58,31.93,446.97,32.07,449.91,117.0,10.0,30.0,4,26,7,3,0,0
2024-07-27,SKU10140,18,253.26,7,31.57,441.5,31.71,444.26,31.9,447.57,9.0,26.0,21.0,5,27,7,3,1,0
2024-07-28,SKU10140,73,1027.11,3,39.71,556.97,36.07,505.57,33.87,475.24,18.0,16.0,12.0,6,28,7,3,1,0
2024-07-29,SKU10140,7,98.49000000000001,4,39.14,548.93,35.14,492.5,33.67,472.42,73.0,11.0,20.0,0,29,7,3,0,0
2024-07-30,SKU10140,14,182.21,7,36.86,514.66,35.07,490.44,33.27,466.37,7.0,30.0,15.0,1,30,7,3,0,0
2024-07-31,SKU10140,35,492.45,8,39.0,544.81,36.86,515.57,30.43,426.51,14.0,20.0,10.0,2,31,7,3,0,0
2024-08-01,SKU10140,105,1471.02,3,37.29,521.6,35.07,490.44,33.2,465.22,35.0,117.0,130.0,3,1,8,3,0,0
2024-08-02,SKU10140,7,98.49000000000001,4,37.0,517.58,34.86,487.58,32.7,458.19,105.0,9.0,10.0,4,2,8,3,0,0
2024-08-03,SKU10140,95,1332.4299999999998,4,48.0,671.74,39.79,556.62,35.47,496.98,7.0,18.0,26.0,5,3,8,3,1,0
2024-08-04,SKU10140,9,116.08,3,38.86,541.6,39.29,549.28,35.17,492.54,95.0,73.0,16.0,6,4,8,3,1,0
2024-08-05,SKU10140,17,239.19,9,40.29,561.7,39.71,555.31,31.87,446.11,9.0,7.0,11.0,0,5,8,3,0,0
2024-08-06,SKU10140,25,351.75,9,41.86,585.92,39.36,550.29,32.23,451.27,17.0,14.0,30.0,1,6,8,3,0,0
2024-08-07,SKU10140,21,293.36,5,39.86,557.47,39.43,551.14,32.13,449.79,25.0,35.0,20.0,2,7,8,3,0,0
2024-08-08,SKU10140,27,375.66999999999996,7,28.71,401.0,33.0,461.3,32.67,457.16,21.0,105.0,117.0,3,8,8,3,0,0
2024-08-09,SKU10140,7,98.49,2,28.71,401.0,32.86,459.29,31.9,446.37,27.0,7.0,9.0,4,9,8,3,0,0
2024-08-10,SKU10140,9,126.63,3,16.43,228.74,32.21,450.24,31.53,441.21,7.0,95.0,18.0,5,10,8,3,1,0
2024-08-11,SKU10140,2,28.14,1,15.43,216.18,27.14,378.89,30.6,428.08,9.0,9.0,73.0,6,11,8,3,1,0
2024-08-12,SKU10140,4,56.28,3,13.57,190.05,26.93,375.87,30.03,420.25,2.0,17.0,7.0,0,12,8,3,0,0
2024-08-13,SKU10140,15,211.05,6,12.14,169.95,27.0,377.93,30.13,421.66,4.0,25.0,14.0,1,13,8,3,0,0
2024-08-14,SKU10140,6,84.42,2,10.0,140.1,24.93,348.79,29.67,415.09,15.0,21.0,35.0,2,14,8,3,0,0
2024-08-15,SKU10140,18,253.26,6,8.71,122.61,18.71,261.8,29.77,416.5,6.0,27.0,105.0,3,15,8,3,0,0
2024-08-16,SKU10140,11,154.77,6,9.29,130.65,19.0,265.82,29.8,416.96,18.0,7.0,7.0,4,16,8,3,0,0
2024-08-17,SKU10140,8,110.45,4,9.14,128.34,12.79,178.54,25.73,359.89,11.0,9.0,95.0,5,17,8,3,1,0
2024-08-18,SKU10140,13,182.91,6,10.71,150.45,13.07,183.31,25.83,361.36,8.0,2.0,9.0,6,18,8,3,1,0
2024-08-19,SKU10140,13,182.91,4,12.0,168.54,12.79,179.29,25.4,355.27,13.0,4.0,17.0,0,19,8,3,0,0
2024-08-20,SKU10140,14,196.98000000000002,6,11.86,166.53,12.0,168.24,25.33,354.54,13.0,15.0,25.0,1,20,8,3,0,0
2024-08-21,SKU10140,6,84.42,3,11.86,166.53,10.93,153.31,25.17,352.2,14.0,6.0,21.0,2,21,8,3,0,0
2024-08-22,SKU10140,7,98.49000000000001,5,10.29,144.42,9.5,133.51,24.4,341.41,6.0,18.0,27.0,3,22,8,3,0,0
2024-08-23,SKU10140,14,196.98000000000002,7,10.71,150.45,10.0,140.55,24.2,338.6,7.0,11.0,7.0,4,23,8,3,0,0
2024-08-24,SKU10140,3,42.21,2,10.0,140.7,9.57,134.52,20.4,285.55,14.0,8.0,9.0,5,24,8,3,1,0
2024-08-25,SKU10140,6,84.41999999999999,2,9.0,126.63,9.86,138.54,20.3,284.14,3.0,13.0,2.0,6,25,8,3,1,0
2024-08-26,SKU10140,3,42.21,3,7.57,106.53,9.79,137.53,19.8,277.11,6.0,13.0,4.0,0,26,8,3,0,0
2024-08-27,SKU10140,15,211.05,5,7.71,108.54,9.79,137.53,17.87,249.91,3.0,14.0,15.0,1,27,8,3,0,0
2024-08-28,SKU10140,10,140.7,6,8.29,116.58,10.07,141.55,17.97,251.31,15.0,6.0,6.0,2,28,8,3,0,0
2024-08-29,SKU10140,10,138.59,7,8.71,122.31,9.5,133.36,17.83,249.86,10.0,7.0,18.0,3,29,8,3,0,0
2024-08-30,SKU10140,4,56.28,3,7.29,102.21,9.0,126.33,16.8,235.32,10.0,14.0,11.0,4,30,8,3,0,0
2024-08-31,SKU10140,17,239.19,5,9.29,130.35,9.64,135.52,13.87,194.26,4.0,3.0,8.0,5,31,8,3,1,0
2024-09-01,SKU10140,25,351.75,8,12.0,168.54,10.5,147.58,14.47,202.7,17.0,6.0,13.0,6,1,9,3,1,0
2024-09-02,SKU10140,18,253.26,5,14.14,198.69,10.86,152.61,11.9,166.73,25.0,3.0,13.0,0,2,9,3,0,0
2024-09-03,SKU10140,10,138.59,5,13.43,188.34,10.57,148.44,11.93,167.48,18.0,15.0,14.0,1,3,9,3,0,0
2024-09-04,SKU10140,17,239.19,5,14.43,202.41,11.36,159.49,11.93,167.48,10.0,10.0,6.0,2,4,9,3,0,0
2024-09-05,SKU10140,13,182.91000000000003,6,14.86,208.74,11.79,165.52,11.53,161.85,17.0,10.0,7.0,3,5,9,3,0,0
2024-09-06,SKU10140,4,56.28,2,14.86,208.74,11.07,155.47,10.97,153.95,13.0,4.0,14.0,4,6,9,3,0,0
2024-09-07,SKU10140,13,178.69,6,14.29,200.1,11.79,165.22,10.5,147.38,4.0,17.0,3.0,5,7,9,3,1,0
2024-09-08,SKU10140,22,309.54,8,13.86,194.07,12.93,181.3,11.0,154.42,13.0,25.0,6.0,6,8,9,3,1,0
2024-09-09,SKU10140,24,333.46000000000004,10,14.71,205.52,14.43,202.11,11.5,161.31,22.0,18.0,3.0,0,9,9,3,0,0
2024-09-10,SKU10140,16,225.12,4,15.57,217.88,14.5,203.11,11.97,167.88,24.0,10.0,15.0,1,10,9,3,0,0
2024-09-11,SKU10140,117,1641.97,6,29.86,418.28,22.14,310.34,15.73,220.74,16.0,17.0,10.0,2,11,9,3,0,0
2024-09-12,SKU10140,23,323.61,10,31.29,438.38,23.07,323.56,16.0,224.49,117.0,13.0,10.0,3,12,9,3,0,0
2024-09-13,SKU10140,18,253.26,5,33.29,466.52,24.07,337.63,16.4,230.12,23.0,4.0,4.0,4,13,9,3,0,0
2024-09-14,SKU10140,19,261.0,9,34.14,478.28,24.21,339.19,16.43,230.37,18.0,13.0,17.0,5,14,9,3,1,0
2024-09-15,SKU10140,7,98.49000000000001,4,32.0,448.13,22.93,321.1,16.3,228.5,19.0,22.0,25.0,6,15,9,3,1,0
2024-09-16,SKU10140,22,309.53999999999996,8,31.71,444.71,23.21,325.12,16.77,235.13,7.0,24.0,18.0,0,16,9,3,0,0
2024-09-17,SKU10140,23,323.61,8,32.71,458.78,24.14,338.33,17.1,239.82,22.0,16.0,10.0,1,17,9,3,0,0
2024-09-18,SKU10140,14,196.98,6,18.0,252.36,23.93,335.32,17.13,240.29,23.0,117.0,17.0,2,18,9,3,0,0
2024-09-19,SKU10140,26,365.82,8,18.43,258.39,24.86,348.38,17.53,245.92,14.0,23.0,13.0,3,19,9,3,0,0
2024-09-20,SKU10140,15,211.04999999999998,6,18.0,252.36,25.64,359.44,17.83,250.14,26.0,18.0,4.0,4,20,9,3,0,0
2024-09-21,SKU10140,5,70.35,2,16.0,225.12,25.07,351.7,17.77,249.2,15.0,19.0,13.0,5,21,9,3,1,0
2024-09-22,SKU10140,12,168.84,4,16.71,235.17,24.36,341.65,17.7,248.27,5.0,7.0,22.0,6,22,9,3,1,0
2024-09-23,SKU10140,11,154.76999999999998,4,15.14,213.06,23.43,328.89,17.97,252.02,12.0,22.0,24.0,0,23,9,3,0,0
2024-09-24,SKU10140,11,154.77,3,13.43,188.94,23.07,323.86,18.13,254.36,11.0,23.0,16.0,1,24,9,3,0,0
2024-09-25,SKU10140,13,180.8,4,13.29,186.63,15.64,219.49,18.47,258.98,11.0,14.0,117.0,2,25,9,3,0,0
2024-09-26,SKU10140,31,436.16999999999996,10,14.0,196.68,16.21,227.53,19.0,266.49,13.0,26.0,23.0,3,26,9,3,0,0
2024-09-27,SKU10140,22,309.54,9,15.0,210.75,16.5,231.55,19.4,272.11,31.0,15.0,18.0,4,27,9,3,0,0
2024-09-28,SKU10140,5,70.35,1,15.0,210.75,15.5,217.93,19.23,269.84,22.0,5.0,19.0,5,28,9,3,1,0
2024-09-29,SKU10140,118,1449.26,7,30.14,393.67,23.43,314.42,23.03,316.27,5.0,12.0,7.0,6,29,9,3,1,0
2024-09-30,SKU10140,2,28.14,1,28.86,375.58,22.0,294.32,22.53,309.24,118.0,11.0,22.0,0,30,9,3,0,0
2024-10-01,SKU10140,29,408.03,10,31.43,411.76,22.43,300.35,22.67,311.11,2.0,11.0,23.0,1,1,10,4,0,0
2024-10-02,SKU10140,113,1589.91,8,45.71,613.06,29.5,399.84,25.83,355.67,29.0,13.0,14.0,2,2,10,4,0,0
2024-10-03,SKU10140,21,295.47,6,44.29,592.96,29.14,394.82,26.2,360.9,113.0,31.0,26.0,3,3,10,4,0,0
2024-10-04,SKU10140,20,279.28999999999996,10,44.0,588.64,29.5,399.69,26.3,362.23,21.0,22.0,15.0,4,4,10,4,0,0
2024-10-05,SKU10140,17,239.19,7,45.71,612.76,30.36,411.75,26.43,364.11,20.0,5.0,5.0,5,5,10,4,1,0
2024-10-06,SKU10140,112,1575.84,8,44.86,630.84,37.5,512.25,30.03,414.76,17.0,118.0,12.0,6,6,10,4,1,0
2024-10-07,SKU10140,20,281.4,7,47.43,667.02,38.14,521.3,30.27,418.19,112.0,2.0,11.0,0,7,10,4,0,0
2024-10-08,SKU10140,13,182.91,7,45.14,634.86,38.29,523.31,29.97,413.96,20.0,29.0,11.0,1,8,10,4,0,0
2024-10-09,SKU10140,22,309.54,6,32.14,451.95,38.93,532.5,29.9,413.17,13.0,113.0,13.0,2,9,10,4,0,0
2024-10-10,SKU10140,123,1730.61,9,46.71,656.97,45.5,624.96,33.47,463.35,22.0,21.0,31.0,3,10,10,4,0,0
2024-10-11,SKU10140,20,281.4,4,46.71,657.27,45.36,622.95,30.23,418.0,123.0,20.0,22.0,4,11,10,4,0,0
2024-10-12,SKU10140,41,551.5500000000001,12,50.14,701.89,47.93,657.32,30.83,425.6,20.0,17.0,5.0,5,12,10,4,1,0
2024-10-13,SKU10140,17,228.64,9,36.57,509.44,40.71,570.14,30.8,424.78,41.0,112.0,118.0,6,13,10,4,1,0
2024-10-14,SKU10140,22,309.54,10,36.86,513.46,42.14,590.24,30.9,426.39,17.0,20.0,2.0,0,14,10,4,0,0
2024-10-15,SKU10140,12,168.84,5,36.71,511.45,40.93,573.15,31.07,428.74,22.0,13.0,29.0,1,15,10,4,0,0
2024-10-16,SKU10140,17,239.19,5,36.0,501.4,34.07,476.67,30.9,426.39,12.0,22.0,113.0,2,16,10,4,0,0
2024-10-17,SKU10140,13,182.91,7,20.29,280.3,33.5,468.63,30.57,421.7,17.0,123.0,21.0,3,17,10,4,0,0
2024-10-18,SKU10140,20,281.4,9,20.29,280.3,33.5,468.78,30.77,424.52,13.0,20.0,20.0,4,18,10,4,0,0
2024-10-19,SKU10140,11,154.77,5,16.0,223.61,33.07,462.75,30.27,417.48,20.0,41.0,17.0,5,19,10,4,1,0
2024-10-20,SKU10140,19,256.78,10,16.29,227.63,26.43,368.53,30.4,419.01,11.0,17.0,112.0,6,20,10,4,1,0
2024-10-21,SKU10140,8,112.56,3,14.29,199.49,25.57,356.47,30.5,420.41,19.0,22.0,20.0,0,21,10,4,0,0
2024-10-22,SKU10140,29,408.03,12,16.71,233.66,26.71,372.55,31.07,428.39,8.0,12.0,13.0,1,22,10,4,0,0
2024-10-23,SKU10140,25,351.75,10,17.86,249.74,26.93,375.57,31.53,434.95,29.0,17.0,22.0,2,23,10,4,0,0
2024-10-24,SKU10140,130,1829.1,9,34.57,484.91,27.43,382.6,35.5,490.76,25.0,13.0,123.0,3,24,10,4,0,0
2024-10-25,SKU10140,21,287.03,8,34.71,485.72,27.5,383.01,35.77,494.3,130.0,20.0,20.0,4,25,10,4,0,0
2024-10-26,SKU10140,14,194.87,6,35.14,491.45,25.57,357.53,35.2,486.26,21.0,11.0,41.0,5,26,10,4,1,0
2024-10-27,SKU10140,121,1702.47,8,49.71,697.97,33.0,462.8,38.5,532.69,14.0,19.0,17.0,6,27,10,4,1,0
2024-10-28,SKU10140,28,372.86,10,52.57,735.16,33.43,467.33,39.27,542.78,121.0,8.0,22.0,0,28,10,4,0,0
2024-10-29,SKU10140,24,337.68,10,51.86,725.11,34.29,479.39,36.13,505.72,28.0,29.0,12.0,1,29,10,4,0,0
2024-10-30,SKU10140,108,1519.56,6,63.71,891.94,40.79,570.84,39.67,555.44,24.0,25.0,17.0,2,30,10,4,0,0
2024-10-31,SKU10140,15,211.05,7,47.29,660.79,40.93,572.85,39.2,548.87,108.0,130.0,13.0,3,31,10,4,0,0
2024-11-01,SKU10140,72,1013.04,7,54.57,764.5,44.64,625.11,37.83,529.64,15.0,21.0,20.0,4,1,11,4,0,0
2024-11-02,SKU10140,12,164.62,6,54.29,760.18,44.71,625.81,37.53,525.28,72.0,14.0,11.0,5,2,11,4,1,0
2024-11-03,SKU10140,13,182.91,6,38.86,543.1,44.29,620.54,37.3,522.07,12.0,121.0,19.0,6,3,11,4,1,0
2024-11-04,SKU10140,15,196.28,6,37.0,517.88,44.79,626.52,37.23,520.64,13.0,28.0,8.0,0,4,11,4,0,0
2024-11-05,SKU10140,18,253.26,6,36.14,505.82,44.0,615.46,34.1,476.55,15.0,24.0,29.0,1,5,11,4,0,0
2024-11-06,SKU10140,18,253.26,5,23.29,324.92,43.5,608.43,34.03,475.61,18.0,108.0,25.0,2,6,11,4,0,0
2024-11-07,SKU10140,29,408.03,10,25.29,353.06,36.29,506.92,34.57,483.12,18.0,15.0,130.0,3,7,11,4,0,0
2024-11-08,SKU10140,18,253.26,8,17.57,244.52,36.07,504.51,34.43,481.24,29.0,72.0,21.0,4,8,11,4,0,0
2024-11-09,SKU10140,20,281.4,6,18.71,261.2,36.5,510.69,31.0,432.93,18.0,12.0,14.0,5,9,11,4,1,0
2024-11-10,SKU10140,26,365.82,9,20.57,287.33,29.71,415.22,31.2,435.75,20.0,13.0,121.0,6,10,11,4,1,0
2024-11-11,SKU10140,19,265.22,7,21.14,297.18,29.07,407.53,30.47,426.2,26.0,15.0,28.0,0,11,11,4,0,0
2024-11-12,SKU10140,32,450.24,7,23.14,325.32,29.64,415.57,30.97,433.59,19.0,18.0,24.0,1,12,11,4,0,0
2024-11-13,SKU10140,16,225.12,8,22.86,321.3,23.07,323.11,30.77,430.78,32.0,18.0,108.0,2,13,11,4,0,0
2024-11-14,SKU10140,82,1153.74,8,30.43,427.83,27.86,390.44,33.1,463.61,16.0,29.0,15.0,3,14,11,4,0,0
2024-11-15,SKU10140,18,253.26,5,30.43,427.83,24.0,336.17,33.13,464.08,82.0,18.0,72.0,4,15,11,4,0,0
2024-11-16,SKU10140,17,239.19,7,30.0,421.8,24.36,341.5,33.27,465.95,18.0,20.0,12.0,5,16,11,4,1,0
2024-11-17,SKU10140,117,1646.19,6,43.0,604.71,31.79,446.02,36.5,511.44,17.0,26.0,13.0,6,17,11,4,1,0
2024-11-18,SKU10140,14,184.32,7,42.29,593.15,31.71,445.16,36.6,512.43,117.0,19.0,15.0,0,18,11,4,0,0
2024-11-19,SKU10140,120,1688.4,7,54.86,770.03,39.0,547.67,39.97,560.15,14.0,32.0,18.0,1,19,11,4,0,0
2024-11-20,SKU10140,28,393.96,8,56.57,794.15,39.71,557.72,40.63,569.53,120.0,16.0,18.0,2,20,11,4,0,0
2024-11-21,SKU10140,14,196.98000000000002,5,46.86,657.47,38.64,542.65,40.13,562.5,28.0,82.0,29.0,3,21,11,4,0,0
2024-11-22,SKU10140,17,226.53000000000003,6,46.71,653.65,38.57,540.74,39.87,558.32,14.0,18.0,18.0,4,22,11,4,0,0
2024-11-23,SKU10140,23,308.84,7,47.57,663.6,38.79,542.7,36.3,507.65,17.0,17.0,20.0,5,23,11,4,1,0
2024-11-24,SKU10140,21,291.25,6,33.86,470.04,38.43,537.37,36.3,507.79,23.0,117.0,26.0,6,24,11,4,1,0
2024-11-25,SKU10140,41,576.87,13,37.71,526.12,40.0,559.64,37.2,520.52,21.0,14.0,19.0,0,25,11,4,0,0
2024-11-26,SKU10140,15,211.05,6,22.71,315.07,38.79,542.55,33.67,470.81,41.0,120.0,32.0,1,26,11,4,0,0
2024-11-27,SKU10140,25,351.75,9,22.29,309.04,39.43,551.6,33.57,470.1,15.0,28.0,16.0,2,27,11,4,0,0
2024-11-28,SKU10140,33,464.30999999999995,10,25.0,347.23,35.93,502.35,33.87,474.32,25.0,14.0,82.0,3,28,11,4,0,0
2024-11-29,SKU10140,32,441.8,12,27.14,377.98,36.93,515.82,31.33,438.4,33.0,17.0,18.0,4,29,11,4,0,0
2024-11-30,SKU10140,6,82.31,4,24.71,345.62,36.14,504.61,31.03,434.11,32.0,23.0,17.0,5,30,11,4,1,0
2024-12-01,SKU10140,11,154.76999999999998,3,23.29,326.12,28.57,398.08,29.0,405.5,6.0,21.0,117.0,6,1,12,4,1,1
2024-12-02,SKU10140,12,168.84,4,19.14,267.83,28.43,396.98,29.0,405.64,11.0,41.0,14.0,0,2,12,4,0,1
2024-12-03,SKU10140,81,1139.67,6,28.57,400.49,25.64,357.78,31.27,437.53,12.0,15.0,120.0,1,3,12,4,0,1
2024-12-04,SKU10140,23,323.61,10,28.29,396.47,25.29,352.76,31.53,441.78,81.0,25.0,28.0,2,4,12,4,0,1
2024-12-05,SKU10140,17,239.19,6,26.0,364.31,25.5,355.77,31.5,441.31,23.0,33.0,14.0,3,5,12,4,0,1
2024-12-06,SKU10140,19,265.21999999999997,8,24.14,339.09,25.64,358.53,31.53,441.7,17.0,32.0,17.0,4,6,12,4,0,1
2024-12-07,SKU10140,6,82.31,3,24.14,339.09,24.43,342.35,30.77,430.85,19.0,6.0,23.0,5,7,12,4,1,1
2024-12-08,SKU10140,4,56.28,1,23.14,325.02,23.21,325.57,30.3,424.28,6.0,11.0,21.0,6,8,12,4,1,1
2024-12-09,SKU10140,19,267.33,4,24.14,339.09,21.64,303.46,30.27,423.81,4.0,12.0,41.0,0,9,12,4,0,1
2024-12-10,SKU10140,25,339.09000000000003,7,16.14,224.72,22.36,312.61,30.23,422.92,19.0,81.0,15.0,1,10,12,4,0,1
2024-12-11,SKU10140,32,448.13,11,17.43,242.51,22.86,319.49,30.67,429.02,25.0,23.0,25.0,2,11,12,4,0,1
2024-12-12,SKU10140,4,52.06,3,15.57,215.77,20.79,290.04,29.73,415.75,32.0,17.0,33.0,3,12,12,4,0,1
2024-12-13,SKU10140,17,239.19,5,15.29,212.06,19.71,275.57,29.77,416.21,4.0,19.0,32.0,4,13,12,4,0,1
2024-12-14,SKU10140,16,225.12,9,16.71,232.46,20.43,285.77,27.57,385.26,17.0,6.0,6.0,5,14,12,4,1,1
2024-12-15,SKU10140,27,379.89,8,20.0,278.69,21.57,301.85,27.87,389.48,16.0,4.0,11.0,6,15,12,4,1,1
2024-12-16,SKU10140,14,194.87,7,19.29,268.34,21.71,303.71,27.77,388.0,27.0,19.0,12.0,0,16,12,4,0,1
2024-12-17,SKU10140,19,267.33,8,18.43,258.08,17.29,241.4,24.5,342.04,14.0,25.0,81.0,1,17,12,4,0,1
2024-12-18,SKU10140,27,379.89,8,17.71,248.34,17.57,245.42,24.93,348.56,19.0,32.0,23.0,2,18,12,4,0,1
2024-12-19,SKU10140,36,493.86,9,22.29,311.45,18.93,263.61,22.13,308.74,27.0,4.0,17.0,3,19,12,4,0,1
2024-12-20,SKU10140,105,1473.13,6,34.86,487.73,25.07,349.89,24.7,344.72,36.0,17.0,19.0,4,20,12,4,0,1
2024-12-21,SKU10140,19,267.33,6,35.29,493.76,26.0,363.11,24.87,347.06,105.0,16.0,6.0,5,21,12,4,1,1
2024-12-22,SKU10140,6,75.98,2,32.29,450.34,26.14,364.51,24.5,342.04,19.0,27.0,4.0,6,22,12,4,1,1
2024-12-23,SKU10140,30,417.88,9,34.57,482.2,26.93,375.27,24.73,345.68,6.0,14.0,19.0,0,23,12,4,0,1
2024-12-24,SKU10140,94,1322.5800000000002,5,45.29,632.95,31.86,445.52,27.17,380.05,30.0,19.0,25.0,1,24,12,4,0,1
2024-12-25,SKU10140,11,154.77,8,43.0,600.79,30.36,424.56,26.17,365.98,94.0,27.0,32.0,2,25,12,4,0,1
2024-12-26,SKU10140,6,84.42,3,38.71,542.3,30.5,426.87,25.87,361.76,11.0,36.0,4.0,3,26,12,4,0,1
2024-12-27,SKU10140,13,180.8,7,25.57,357.68,30.21,422.7,25.47,356.07,6.0,105.0,17.0,4,27,12,4,0,1
2024-12-28,SKU10140,15,206.83,8,25.0,349.04,30.14,421.4,24.87,347.48,13.0,19.0,16.0,5,28,12,4,1,1
2024-12-29,SKU10140,4,56.28,4,24.71,346.22,28.5,398.28,23.93,334.63,15.0,6.0,27.0,6,29,12,4,1,1
2024-12-30,SKU10140,12,168.84,4,22.14,310.65,28.36,396.42,24.13,337.52,4.0,30.0,14.0,0,30,12,4,0,1
2023-02-07,SKU10141,1,7.01,1,1.0,7.01,1.0,7.01,1.0,7.01,,,,1,7,2,1,0,0
2023-02-25,SKU10141,2,14.02,1,1.5,10.52,1.5,10.52,1.5,10.52,1.0,,,5,25,2,1,1,0
