sku_id,week_start,type,value,baseline,ci_lower,ci_upper,step
SKU071,2026-06-29,forecast,25.09,28.0,14.844576536739282,35.33542346326072,2
SKU072,2026-06-29,forecast,19.63,21.4125,9.384576536739281,29.875423463260717,2
SKU073,2026-06-29,forecast,41.95,44.0,31.704576536739285,52.195423463260724,2
SKU074,2026-06-29,forecast,8.26,9.79,0.0,18.50542346326072,2
SKU075,2026-06-29,forecast,18.54,18.0,8.294576536739282,28.785423463260717,2
SKU076,2026-06-29,forecast,10.79,8.0,0.5445765367392816,21.035423463260717,2
SKU077,2026-06-29,forecast,8.49,5.0,0.0,18.735423463260716,2
SKU078,2026-06-29,forecast,7.71,9.0,0.0,17.95542346326072,2
SKU079,2026-06-29,forecast,31.03,40.0,20.784576536739284,41.27542346326072,2
SKU080,2026-06-29,forecast,12.5,20.0,2.2545765367392825,22.745423463260718,2
SKU081,2026-06-29,forecast,9.54,8.0,0.0,19.785423463260717,2
SKU082,2026-06-29,forecast,10.27,10.0,0.024576536739282062,20.515423463260717,2
SKU083,2026-06-29,forecast,4.32,3.0,0.0,14.565423463260718,2
SKU084,2026-06-29,forecast,19.06,28.0,8.814576536739281,29.305423463260716,2
SKU085,2026-06-29,forecast,32.18,28.0,21.934576536739282,42.425423463260714,2
SKU086,2026-06-29,forecast,20.7,20.0,10.454576536739282,30.945423463260717,2
SKU087,2026-06-29,forecast,32.09,29.4675,21.844576536739286,42.335423463260724,2
SKU088,2026-06-29,forecast,44.04,40.0,33.794576536739285,54.28542346326071,2
SKU089,2026-06-29,forecast,80.92,99.0,70.67457653673928,91.16542346326072,2
SKU090,2026-06-29,forecast,12.61,9.0,2.364576536739282,22.855423463260717,2
SKU091,2026-06-29,forecast,26.89,19.0,16.644576536739283,37.13542346326072,2
SKU092,2026-06-29,forecast,27.81,24.0,17.56457653673928,38.055423463260716,2
SKU093,2026-06-29,forecast,5.47,2.0,0.0,15.715423463260716,2
SKU094,2026-06-29,forecast,34.18,31.15,23.934576536739282,44.425423463260714,2
SKU095,2026-06-29,forecast,54.79,47.0,44.544576536739285,65.03542346326071,2
SKU096,2026-06-29,forecast,15.91,17.7375,5.664576536739283,26.155423463260718,2
SKU097,2026-06-29,forecast,43.32,54.9525,33.074576536739286,53.565423463260714,2
SKU098,2026-06-29,forecast,10.81,9.0,0.564576536739283,21.055423463260716,2
SKU099,2026-06-29,forecast,7.63,7.0,0.0,17.875423463260717,2
SKU100,2026-06-29,forecast,9.05,7.0,0.0,19.295423463260718,2
SKU101,2026-06-29,forecast,8.87,9.2725,0.0,19.11542346326072,2
SKU102,2026-06-29,forecast,40.67,32.0,30.424576536739284,50.91542346326072,2
SKU103,2026-06-29,forecast,30.61,29.0,20.364576536739282,40.85542346326072,2
SKU104,2026-06-29,forecast,9.22,10.0,0.0,19.46542346326072,2
SKU105,2026-06-29,forecast,18.84,21.465,8.594576536739282,29.085423463260717,2
SKU106,2026-06-29,forecast,9.11,11.0,0.0,19.355423463260717,2
SKU107,2026-06-29,forecast,9.13,4.0,0.0,19.375423463260717,2
SKU108,2026-06-29,forecast,9.29,11.0,0.0,19.535423463260717,2
SKU109,2026-06-29,forecast,8.76,6.9825,0.0,19.00542346326072,2
SKU110,2026-06-29,forecast,63.1,55.0,52.85457653673929,73.34542346326072,2
SKU111,2026-06-29,forecast,4.75,4.0,0.0,14.995423463260718,2
SKU112,2026-06-29,forecast,14.68,15.0,4.434576536739282,24.925423463260717,2
SKU113,2026-06-29,forecast,5.56,5.0,0.0,15.805423463260716,2
SKU114,2026-06-29,forecast,9.52,7.0,0.0,19.765423463260717,2
SKU115,2026-06-29,forecast,23.99,27.0,13.744576536739281,34.235423463260716,2
SKU116,2026-06-29,forecast,8.75,8.0525,0.0,18.995423463260718,2
SKU117,2026-06-29,forecast,7.59,4.0,0.0,17.835423463260717,2
SKU118,2026-06-29,forecast,47.82,38.0,37.574576536739286,58.065423463260714,2
SKU119,2026-06-29,forecast,36.45,44.46,26.204576536739285,46.695423463260724,2
SKU120,2026-06-29,forecast,20.39,21.0,10.144576536739283,30.635423463260718,2
SKU121,2026-06-29,forecast,12.39,14.0,2.144576536739283,22.635423463260718,2
SKU122,2026-06-29,forecast,19.09,20.0,8.844576536739282,29.335423463260717,2
SKU123,2026-06-29,forecast,7.52,6.2475000000000005,0.0,17.765423463260717,2
SKU124,2026-06-29,forecast,16.26,18.1075,6.014576536739284,26.50542346326072,2
SKU125,2026-06-29,forecast,9.05,11.69,0.0,19.295423463260718,2
SKU126,2026-06-29,forecast,10.23,10.0,0.0,20.475423463260718,2
SKU127,2026-06-29,forecast,35.15,29.0,24.90457653673928,45.39542346326071,2
SKU128,2026-06-29,forecast,24.49,27.0,14.244576536739281,34.735423463260716,2
SKU129,2026-06-29,forecast,14.54,13.64,4.294576536739282,24.785423463260717,2
SKU130,2026-06-29,forecast,21.23,21.0,10.984576536739283,31.475423463260718,2
SKU131,2026-06-29,forecast,10.76,12.8975,0.5145765367392823,21.00542346326072,2
SKU132,2026-06-29,forecast,33.83,44.0,23.58457653673928,44.07542346326072,2
SKU133,2026-06-29,forecast,21.98,22.0,11.734576536739283,32.22542346326072,2
SKU134,2026-06-29,forecast,19.85,19.0,9.604576536739284,30.09542346326072,2
SKU135,2026-06-29,forecast,9.49,10.0,0.0,19.735423463260716,2
SKU136,2026-06-29,forecast,8.37,11.0,0.0,18.61542346326072,2
SKU137,2026-06-29,forecast,46.48,43.0,36.23457653673928,56.72542346326071,2
SKU138,2026-06-29,forecast,8.98,4.0,0.0,19.225423463260718,2
SKU139,2026-06-29,forecast,15.16,16.0875,4.914576536739283,25.405423463260718,2
SKU140,2026-06-29,forecast,7.98,10.065,0.0,18.225423463260718,2
SKU141,2026-06-29,forecast,19.21,23.0,8.964576536739283,29.45542346326072,2
SKU142,2026-06-29,forecast,10.6,12.9775,0.35457653673928213,20.845423463260715,2
SKU143,2026-06-29,forecast,20.28,21.822499999999998,10.034576536739284,30.52542346326072,2
SKU144,2026-06-29,forecast,29.42,40.355000000000004,19.174576536739284,39.66542346326072,2
SKU145,2026-06-29,forecast,9.89,8.0,0.0,20.135423463260718,2
SKU146,2026-06-29,forecast,30.36,33.0,20.114576536739282,40.60542346326072,2
SKU147,2026-06-29,forecast,7.9,10.557500000000001,0.0,18.14542346326072,2
SKU148,2026-06-29,forecast,10.95,17.0,0.7045765367392818,21.195423463260717,2
SKU149,2026-06-29,forecast,20.68,26.155,10.434576536739282,30.925423463260717,2
SKU150,2026-06-29,forecast,10.18,12.2225,0.0,20.425423463260717,2
SKU151,2026-06-29,forecast,14.57,16.0,4.324576536739283,24.815423463260718,2
SKU152,2026-06-29,forecast,16.46,13.0,6.214576536739283,26.70542346326072,2
SKU153,2026-06-29,forecast,11.95,12.0,1.7045765367392818,22.195423463260717,2
SKU154,2026-06-29,forecast,19.37,20.0,9.124576536739283,29.61542346326072,2
SKU155,2026-06-29,forecast,26.38,24.0,16.13457653673928,36.62542346326072,2
SKU156,2026-06-29,forecast,17.79,20.9725,7.544576536739282,28.035423463260717,2
SKU157,2026-06-29,forecast,14.96,14.0,4.714576536739283,25.20542346326072,2
SKU158,2026-06-29,forecast,33.16,37.0,22.91457653673928,43.40542346326072,2
SKU159,2026-06-29,forecast,8.17,9.7075,0.0,18.415423463260716,2
SKU160,2026-06-29,forecast,31.5,36.925,21.254576536739282,41.74542346326072,2
SKU161,2026-06-29,forecast,8.26,9.645,0.0,18.50542346326072,2
SKU162,2026-06-29,forecast,14.66,16.25,4.414576536739283,24.905423463260718,2
SKU163,2026-06-29,forecast,32.7,34.0,22.454576536739285,42.945423463260724,2
SKU164,2026-06-29,forecast,10.3,12.44,0.0545765367392832,20.545423463260718,2
SKU165,2026-06-29,forecast,20.52,21.0,10.274576536739282,30.765423463260717,2
SKU166,2026-06-29,forecast,28.12,34.6625,17.874576536739283,38.36542346326072,2
SKU167,2026-06-29,forecast,4.31,6.0,0.0,14.555423463260716,2
SKU168,2026-06-29,forecast,24.43,21.0,14.184576536739282,34.675423463260714,2
SKU169,2026-06-29,forecast,8.13,9.475,0.0,18.375423463260717,2
SKU170,2026-06-29,forecast,9.78,8.0,0.0,20.025423463260715,2
SKU171,2026-06-29,forecast,37.42,41.7425,27.174576536739284,47.66542346326072,2
SKU172,2026-06-29,forecast,9.23,8.0,0.0,19.475423463260718,2
SKU173,2026-06-29,forecast,5.63,4.0,0.0,15.875423463260717,2
SKU174,2026-06-29,forecast,28.1,34.5225,17.854576536739284,38.345423463260715,2
SKU175,2026-06-29,forecast,38.75,33.9,28.504576536739282,48.99542346326072,2
SKU176,2026-06-29,forecast,32.58,34.0,22.33457653673928,42.82542346326072,2
SKU177,2026-06-29,forecast,8.98,7.0,0.0,19.225423463260718,2
SKU178,2026-06-29,forecast,8.59,10.0,0.0,18.835423463260717,2
SKU179,2026-06-29,forecast,11.55,12.4825,1.3045765367392832,21.795423463260718,2
SKU180,2026-06-29,forecast,14.57,14.0,4.324576536739283,24.815423463260718,2
SKU181,2026-06-29,forecast,8.36,10.3025,0.0,18.605423463260717,2
SKU182,2026-06-29,forecast,9.17,3.0,0.0,19.415423463260716,2
SKU183,2026-06-29,forecast,38.19,33.1075,27.94457653673928,48.43542346326072,2
SKU184,2026-06-29,forecast,8.6,8.0,0.0,18.845423463260715,2
SKU185,2026-06-29,forecast,16.53,19.375,6.284576536739284,26.77542346326072,2
SKU186,2026-06-29,forecast,56.71,63.0,46.46457653673929,66.95542346326071,2
SKU187,2026-06-29,forecast,29.71,26.0,19.464576536739283,39.955423463260715,2
SKU188,2026-06-29,forecast,11.0,7.0,0.7545765367392825,21.245423463260718,2
SKU189,2026-06-29,forecast,5.83,3.0,0.0,16.07542346326072,2
SKU190,2026-06-29,forecast,42.45,58.685,32.20457653673928,52.695423463260724,2
SKU191,2026-06-29,forecast,13.22,19.0,2.974576536739283,23.46542346326072,2
SKU192,2026-06-29,forecast,7.47,7.0,0.0,17.715423463260716,2
SKU193,2026-06-29,forecast,8.81,5.0,0.0,19.055423463260716,2
SKU194,2026-06-29,forecast,9.83,14.0,0.0,20.07542346326072,2
SKU195,2026-06-29,forecast,9.94,13.0,0.0,20.18542346326072,2
SKU196,2026-06-29,forecast,22.69,25.0,12.444576536739284,32.93542346326072,2
SKU197,2026-06-29,forecast,48.67,53.0,38.42457653673928,58.91542346326072,2
SKU198,2026-06-29,forecast,23.38,29.0,13.134576536739281,33.62542346326072,2
SKU199,2026-06-29,forecast,14.46,14.0,4.214576536739283,24.70542346326072,2
SKU200,2026-06-29,forecast,11.18,13.0,0.9345765367392822,21.425423463260717,2
SKU001,2026-07-06,forecast,10.06,6.0,0.0,22.360688951332108,3
SKU002,2026-07-06,forecast,10.68,8.0,0.0,22.980688951332105,3
SKU003,2026-07-06,forecast,3.85,3.0,0.0,16.150688951332107,3
SKU004,2026-07-06,forecast,30.6,4.0,18.299311048667896,42.90068895133211,3
SKU005,2026-07-06,forecast,7.47,2.0,0.0,19.770688951332104,3
SKU006,2026-07-06,forecast,30.92,37.085,18.619311048667896,43.22068895133211,3
SKU007,2026-07-06,forecast,7.56,4.0,0.0,19.860688951332104,3
SKU008,2026-07-06,forecast,9.42,3.0,0.0,21.720688951332107,3
SKU009,2026-07-06,forecast,8.41,10.0525,0.0,20.710688951332106,3
SKU010,2026-07-06,forecast,16.52,16.0,4.219311048667894,28.820688951332105,3
SKU011,2026-07-06,forecast,7.98,3.0,0.0,20.280688951332106,3
SKU012,2026-07-06,forecast,10.36,12.0,0.0,22.660688951332105,3
SKU013,2026-07-06,forecast,13.6,13.0,1.299311048667894,25.900688951332107,3
SKU014,2026-07-06,forecast,18.65,20.0,6.349311048667893,30.950688951332104,3
SKU015,2026-07-06,forecast,14.01,13.6625,1.7093110486678942,26.310688951332104,3
SKU016,2026-07-06,forecast,34.05,29.0,21.74931104866789,46.3506889513321,3
SKU017,2026-07-06,forecast,10.26,7.0,0.0,22.560688951332104,3
SKU018,2026-07-06,forecast,9.74,9.0,0.0,22.040688951332108,3
SKU019,2026-07-06,forecast,28.17,26.0,15.869311048667896,40.47068895133211,3
SKU020,2026-07-06,forecast,35.5,29.0,23.199311048667894,47.800688951332106,3
SKU021,2026-07-06,forecast,10.95,3.0,0.0,23.250688951332105,3
SKU022,2026-07-06,forecast,9.14,10.21,0.0,21.440688951332106,3
SKU023,2026-07-06,forecast,18.0,22.0,5.699311048667894,30.300688951332106,3
SKU024,2026-07-06,forecast,6.21,9.0,0.0,18.510688951332106,3
SKU025,2026-07-06,forecast,17.09,21.0,4.789311048667894,29.390688951332105,3
SKU026,2026-07-06,forecast,32.85,34.230000000000004,20.549311048667896,45.15068895133211,3
SKU027,2026-07-06,forecast,20.24,20.7,7.939311048667893,32.5406889513321,3
SKU028,2026-07-06,forecast,15.71,18.259999999999998,3.4093110486678952,28.010688951332106,3
SKU029,2026-07-06,forecast,9.03,4.0,0.0,21.330688951332107,3
SKU030,2026-07-06,forecast,14.19,18.0,1.889311048667894,26.490688951332103,3
SKU031,2026-07-06,forecast,9.74,7.0,0.0,22.040688951332108,3
SKU032,2026-07-06,forecast,22.27,29.0,9.969311048667894,34.5706889513321,3
SKU033,2026-07-06,forecast,8.02,10.615,0.0,20.320688951332105,3
SKU034,2026-07-06,forecast,12.95,20.0,0.6493110486678937,25.250688951332105,3
SKU035,2026-07-06,forecast,8.99,1.0,0.0,21.290688951332108,3
SKU036,2026-07-06,forecast,9.31,3.0,0.0,21.610688951332108,3
SKU037,2026-07-06,forecast,16.38,14.0,4.079311048667893,28.680688951332105,3
SKU038,2026-07-06,forecast,9.55,8.0,0.0,21.850688951332106,3
SKU039,2026-07-06,forecast,9.85,11.0,0.0,22.150688951332107,3
SKU040,2026-07-06,forecast,22.33,18.0,10.029311048667893,34.630688951332104,3
SKU041,2026-07-06,forecast,9.5,4.0,0.0,21.800688951332106,3
SKU042,2026-07-06,forecast,56.98,54.0,44.67931104866789,69.28068895133211,3
SKU043,2026-07-06,forecast,35.6,34.105000000000004,23.299311048667896,47.90068895133211,3
SKU044,2026-07-06,forecast,12.6,13.94,0.29931104866789404,24.900688951332107,3
SKU045,2026-07-06,forecast,10.99,16.0,0.0,23.290688951332108,3
SKU046,2026-07-06,forecast,18.59,22.0,6.289311048667894,30.890688951332105,3
SKU047,2026-07-06,forecast,12.22,17.0,0.0,24.520688951332104,3
SKU048,2026-07-06,forecast,47.65,42.0,35.34931104866789,59.950688951332104,3
SKU049,2026-07-06,forecast,9.17,12.0,0.0,21.470688951332107,3
SKU050,2026-07-06,forecast,27.31,36.0,15.009311048667893,39.61068895133211,3
SKU051,2026-07-06,forecast,37.94,33.285,25.639311048667892,50.2406889513321,3
SKU052,2026-07-06,forecast,9.33,10.8625,0.0,21.630688951332104,3
SKU053,2026-07-06,forecast,21.65,24.15,9.349311048667893,33.950688951332104,3
SKU054,2026-07-06,forecast,13.23,16.0,0.9293110486678948,25.530688951332106,3
SKU055,2026-07-06,forecast,8.61,5.0,0.0,20.910688951332105,3
SKU056,2026-07-06,forecast,51.04,66.0,38.73931104866789,63.340688951332105,3
SKU057,2026-07-06,forecast,8.63,9.2425,0.0,20.930688951332108,3
SKU058,2026-07-06,forecast,7.03,4.0,0.0,19.330688951332107,3
SKU059,2026-07-06,forecast,10.68,8.0,0.0,22.980688951332105,3
SKU060,2026-07-06,forecast,8.93,11.385,0.0,21.230688951332105,3
SKU061,2026-07-06,forecast,15.58,16.595,3.2793110486678945,27.880688951332104,3
SKU062,2026-07-06,forecast,14.66,21.0,2.3593110486678945,26.960688951332106,3
SKU063,2026-07-06,forecast,18.33,16.0,6.029311048667893,30.630688951332104,3
SKU064,2026-07-06,forecast,22.19,25.0,9.889311048667896,34.4906889513321,3
SKU065,2026-07-06,forecast,19.61,22.0,7.309311048667894,31.910688951332105,3
SKU066,2026-07-06,forecast,34.31,41.1225,22.009311048667897,46.61068895133211,3
SKU067,2026-07-06,forecast,26.27,38.0,13.969311048667894,38.5706889513321,3
SKU068,2026-07-06,forecast,44.47,48.004999999999995,32.16931104866789,56.770688951332104,3
SKU069,2026-07-06,forecast,12.33,15.0,0.029311048667894468,24.630688951332104,3
SKU070,2026-07-06,forecast,10.05,12.0,0.0,22.350688951332106,3
SKU071,2026-07-06,forecast,25.9,23.0,13.599311048667893,38.200688951332104,3
SKU072,2026-07-06,forecast,24.5,33.0,12.199311048667894,36.800688951332106,3
SKU073,2026-07-06,forecast,41.37,44.0,29.069311048667892,53.6706889513321,3
SKU074,2026-07-06,forecast,8.54,11.105,0.0,20.840688951332105,3
SKU075,2026-07-06,forecast,21.71,24.0,9.409311048667895,34.01068895133211,3
SKU076,2026-07-06,forecast,9.66,11.0,0.0,21.960688951332106,3
SKU077,2026-07-06,forecast,8.41,4.0,0.0,20.710688951332106,3
SKU078,2026-07-06,forecast,8.37,8.0,0.0,20.670688951332103,3
SKU079,2026-07-06,forecast,23.81,27.0,11.509311048667893,36.11068895133211,3
SKU080,2026-07-06,forecast,13.29,13.0,0.9893110486678935,25.590688951332105,3
SKU081,2026-07-06,forecast,10.28,9.0,0.0,22.580688951332107,3
SKU082,2026-07-06,forecast,12.18,16.0,0.0,24.480688951332105,3
SKU083,2026-07-06,forecast,5.12,6.0,0.0,17.420688951332107,3
SKU084,2026-07-06,forecast,17.67,19.0,5.369311048667896,29.970688951332107,3
SKU085,2026-07-06,forecast,26.09,20.0,13.789311048667894,38.39068895133211,3
SKU086,2026-07-06,forecast,22.04,28.0,9.739311048667894,34.340688951332105,3
SKU087,2026-07-06,forecast,32.38,30.490000000000002,20.079311048667897,44.68068895133211,3
SKU088,2026-07-06,forecast,40.29,31.0,27.989311048667894,52.590688951332105,3
SKU089,2026-07-06,forecast,81.69,89.0,69.38931104866789,93.9906889513321,3
SKU090,2026-07-06,forecast,12.76,13.0,0.4593110486678942,25.060688951332104,3
SKU091,2026-07-06,forecast,22.95,20.0,10.649311048667894,35.25068895133211,3
SKU092,2026-07-06,forecast,32.15,32.0,19.849311048667893,44.450688951332104,3
SKU093,2026-07-06,forecast,7.02,8.0,0.0,19.320688951332105,3
SKU094,2026-07-06,forecast,33.59,30.945,21.289311048667898,45.89068895133211,3
SKU095,2026-07-06,forecast,57.93,48.0,45.629311048667894,70.2306889513321,3
SKU096,2026-07-06,forecast,13.6,17.215,1.299311048667894,25.900688951332107,3
SKU097,2026-07-06,forecast,43.41,52.2825,31.10931104866789,55.7106889513321,3
SKU098,2026-07-06,forecast,10.59,8.0,0.0,22.890688951332105,3
SKU099,2026-07-06,forecast,7.42,7.0,0.0,19.720688951332107,3
SKU100,2026-07-06,forecast,10.11,8.0,0.0,22.410688951332105,3
SKU101,2026-07-06,forecast,9.08,9.49,0.0,21.380688951332104,3
SKU102,2026-07-06,forecast,40.81,38.0,28.509311048667897,53.11068895133211,3
SKU103,2026-07-06,forecast,29.11,23.0,16.809311048667894,41.410688951332105,3
SKU104,2026-07-06,forecast,10.23,8.0,0.0,22.530688951332106,3
SKU105,2026-07-06,forecast,20.27,21.675,7.969311048667894,32.5706889513321,3
SKU106,2026-07-06,forecast,9.32,14.0,0.0,21.620688951332106,3
SKU107,2026-07-06,forecast,10.46,9.0,0.0,22.760688951332106,3
SKU108,2026-07-06,forecast,8.75,4.0,0.0,21.050688951332106,3
SKU109,2026-07-06,forecast,9.02,7.922499999999999,0.0,21.320688951332105,3
SKU110,2026-07-06,forecast,68.6,63.0,56.29931104866789,80.9006889513321,3
SKU111,2026-07-06,forecast,6.13,8.0,0.0,18.430688951332105,3
SKU112,2026-07-06,forecast,12.71,15.0,0.40931104866789525,25.010688951332106,3
SKU113,2026-07-06,forecast,5.57,7.0,0.0,17.870688951332106,3
SKU114,2026-07-06,forecast,10.95,11.0,0.0,23.250688951332105,3
SKU115,2026-07-06,forecast,21.86,29.0,9.559311048667894,34.160688951332105,3
SKU116,2026-07-06,forecast,8.16,7.49,0.0,20.460688951332106,3
SKU117,2026-07-06,forecast,8.97,10.0,0.0,21.270688951332104,3
SKU118,2026-07-06,forecast,47.75,41.0,35.449311048667894,60.050688951332106,3
SKU119,2026-07-06,forecast,36.51,44.072500000000005,24.209311048667892,48.810688951332104,3
SKU120,2026-07-06,forecast,18.0,16.0,5.699311048667894,30.300688951332106,3
SKU121,2026-07-06,forecast,13.72,13.0,1.419311048667895,26.020688951332104,3
SKU122,2026-07-06,forecast,19.39,20.0,7.089311048667895,31.690688951332106,3
SKU123,2026-07-06,forecast,7.23,6.3774999999999995,0.0,19.530688951332106,3
SKU124,2026-07-06,forecast,13.68,18.1725,1.3793110486678941,25.980688951332105,3
SKU125,2026-07-06,forecast,7.92,9.4525,0.0,20.220688951332107,3
SKU126,2026-07-06,forecast,11.61,14.0,0.0,23.910688951332105,3
SKU127,2026-07-06,forecast,36.93,50.0,24.629311048667894,49.230688951332105,3
SKU128,2026-07-06,forecast,25.37,19.0,13.069311048667895,37.67068895133211,3
SKU129,2026-07-06,forecast,11.8,14.0,0.0,24.100688951332106,3
SKU130,2026-07-06,forecast,17.53,19.0,5.2293110486678955,29.830688951332107,3
SKU131,2026-07-06,forecast,11.59,12.3375,0.0,23.890688951332105,3
SKU132,2026-07-06,forecast,34.53,41.0,22.229311048667896,46.83068895133211,3
SKU133,2026-07-06,forecast,18.71,21.0,6.409311048667895,31.010688951332106,3
SKU134,2026-07-06,forecast,17.93,15.0,5.629311048667894,30.230688951332105,3
SKU135,2026-07-06,forecast,8.1,12.0,0.0,20.400688951332107,3
SKU136,2026-07-06,forecast,10.59,10.0,0.0,22.890688951332105,3
SKU137,2026-07-06,forecast,47.29,40.0,34.98931104866789,59.590688951332105,3
SKU138,2026-07-06,forecast,10.89,10.0,0.0,23.190688951332106,3
SKU139,2026-07-06,forecast,14.13,14.8775,1.8293110486678952,26.430688951332108,3
SKU140,2026-07-06,forecast,8.25,10.56,0.0,20.550688951332106,3
SKU141,2026-07-06,forecast,16.36,11.0,4.059311048667894,28.660688951332105,3
SKU142,2026-07-06,forecast,9.13,10.6275,0.0,21.430688951332108,3
SKU143,2026-07-06,forecast,19.2,21.1425,6.899311048667894,31.500688951332105,3
SKU144,2026-07-06,forecast,29.84,39.71,17.539311048667894,42.14068895133211,3
SKU145,2026-07-06,forecast,10.54,8.0,0.0,22.840688951332105,3
SKU146,2026-07-06,forecast,34.46,33.0,22.159311048667895,46.76068895133211,3
SKU147,2026-07-06,forecast,8.58,10.7825,0.0,20.880688951332104,3
SKU148,2026-07-06,forecast,8.84,9.0,0.0,21.140688951332105,3
SKU149,2026-07-06,forecast,20.83,23.075,8.529311048667893,33.130688951332104,3
SKU150,2026-07-06,forecast,8.53,11.2675,0.0,20.830688951332107,3
SKU151,2026-07-06,forecast,12.87,14.0,0.5693110486678936,25.170688951332103,3
SKU152,2026-07-06,forecast,18.07,17.0,5.769311048667895,30.370688951332106,3
SKU153,2026-07-06,forecast,15.45,14.0,3.1493110486678937,27.750688951332105,3
SKU154,2026-07-06,forecast,21.28,29.0,8.979311048667896,33.58068895133211,3
SKU155,2026-07-06,forecast,24.89,23.0,12.589311048667895,37.190688951332106,3
SKU156,2026-07-06,forecast,15.53,17.42,3.2293110486678938,27.830688951332107,3
SKU157,2026-07-06,forecast,16.0,14.0,3.6993110486678944,28.300688951332106,3
SKU158,2026-07-06,forecast,38.88,58.0,26.579311048667897,51.18068895133211,3
SKU159,2026-07-06,forecast,8.22,9.5,0.0,20.520688951332104,3
SKU160,2026-07-06,forecast,33.48,35.3,21.17931104866789,45.7806889513321,3
SKU161,2026-07-06,forecast,8.53,9.21,0.0,20.830688951332107,3
SKU162,2026-07-06,forecast,14.39,16.915,2.089311048667895,26.690688951332106,3
SKU163,2026-07-06,forecast,32.93,35.0,20.629311048667894,45.230688951332105,3
SKU164,2026-07-06,forecast,8.39,10.765,0.0,20.690688951332106,3
SKU165,2026-07-06,forecast,21.29,29.0,8.989311048667894,33.590688951332105,3
SKU166,2026-07-06,forecast,28.1,35.942499999999995,15.799311048667896,40.40068895133211,3
SKU167,2026-07-06,forecast,4.31,5.0,0.0,16.610688951332104,3
SKU168,2026-07-06,forecast,25.34,24.0,13.039311048667894,37.64068895133211,3
SKU169,2026-07-06,forecast,8.75,10.0075,0.0,21.050688951332106,3
SKU170,2026-07-06,forecast,10.36,9.0,0.0,22.660688951332105,3
SKU171,2026-07-06,forecast,34.16,40.8475,21.85931104866789,46.4606889513321,3
SKU172,2026-07-06,forecast,10.56,9.0,0.0,22.860688951332108,3
SKU173,2026-07-06,forecast,8.26,8.0,0.0,20.560688951332104,3
SKU174,2026-07-06,forecast,28.75,36.2975,16.449311048667894,41.050688951332106,3
SKU175,2026-07-06,forecast,36.1,35.0875,23.799311048667896,48.40068895133211,3
SKU176,2026-07-06,forecast,33.51,40.0,21.209311048667892,45.810688951332104,3
SKU177,2026-07-06,forecast,10.23,7.0,0.0,22.530688951332106,3
SKU178,2026-07-06,forecast,8.77,7.0,0.0,21.070688951332105,3
SKU179,2026-07-06,forecast,10.57,11.620000000000001,0.0,22.870688951332106,3
SKU180,2026-07-06,forecast,11.82,12.0,0.0,24.120688951332106,3
SKU181,2026-07-06,forecast,6.54,9.1425,0.0,18.840688951332105,3
SKU182,2026-07-06,forecast,9.86,11.0,0.0,22.160688951332105,3
SKU183,2026-07-06,forecast,36.6,35.655,24.299311048667896,48.90068895133211,3
SKU184,2026-07-06,forecast,9.25,2.0,0.0,21.550688951332106,3
SKU185,2026-07-06,forecast,18.17,19.5075,5.869311048667896,30.470688951332107,3
SKU186,2026-07-06,forecast,57.76,51.0,45.45931104866789,70.06068895133211,3
SKU187,2026-07-06,forecast,32.54,40.0,20.239311048667894,44.840688951332105,3
SKU188,2026-07-06,forecast,10.27,14.0,0.0,22.570688951332105,3
SKU189,2026-07-06,forecast,8.11,5.0,0.0,20.410688951332105,3
SKU190,2026-07-06,forecast,42.2,55.5475,29.899311048667897,54.50068895133211,3
SKU191,2026-07-06,forecast,12.3,11.0,0.0,24.600688951332106,3
SKU192,2026-07-06,forecast,9.23,4.0,0.0,21.530688951332106,3
SKU193,2026-07-06,forecast,8.05,10.0,0.0,20.350688951332106,3
SKU194,2026-07-06,forecast,9.8,10.0,0.0,22.100688951332106,3
SKU195,2026-07-06,forecast,9.3,10.0,0.0,21.600688951332106,3
SKU196,2026-07-06,forecast,23.83,26.0,11.529311048667893,36.130688951332104,3
SKU197,2026-07-06,forecast,48.78,47.0,36.479311048667896,61.08068895133211,3
SKU198,2026-07-06,forecast,26.9,28.0,14.599311048667893,39.200688951332104,3
SKU199,2026-07-06,forecast,12.96,12.0,0.6593110486678952,25.260688951332106,3
SKU200,2026-07-06,forecast,9.99,10.0,0.0,22.290688951332108,3
SKU001,2026-07-13,forecast,9.12,5.0,0.0,23.335961448967,4
SKU002,2026-07-13,forecast,10.77,8.0,0.0,24.985961448967004,4
SKU003,2026-07-13,forecast,4.01,4.0,0.0,18.225961448967002,4
SKU004,2026-07-13,forecast,25.58,19.0,11.364038551032996,39.795961448967,4
SKU005,2026-07-13,forecast,7.45,4.0,0.0,21.665961448967003,4
SKU006,2026-07-13,forecast,36.59,32.565,22.374038551033003,50.805961448967004,4
SKU007,2026-07-13,forecast,6.75,8.0,0.0,20.965961448967,4
SKU008,2026-07-13,forecast,8.94,7.0,0.0,23.155961448967002,4
SKU009,2026-07-13,forecast,8.29,9.155,0.0,22.505961448967,4
SKU010,2026-07-13,forecast,15.69,19.0,1.4740385510329972,29.905961448967002,4
SKU011,2026-07-13,forecast,9.22,7.0,0.0,23.435961448967003,4
SKU012,2026-07-13,forecast,9.44,8.0,0.0,23.655961448967002,4
SKU013,2026-07-13,forecast,13.2,17.0,0.0,27.415961448967003,4
