sku_id,date,promo_flag,units_sold,unit_price,revenue
SKU080,2026-05-07,0,3.0,919.0,2757.0
SKU081,2026-05-07,0,1.0,2169.0,2169.0
SKU082,2026-05-07,0,2.0,4479.0,8958.0
SKU083,2026-05-07,0,0.0,3759.0,0.0
SKU084,2026-05-07,0,6.0,2639.0,15834.0
SKU085,2026-05-07,0,6.0,1049.0,6294.0
SKU086,2026-05-07,0,1.0,4159.0,4159.0
SKU087,2026-05-07,0,3.0,1819.0,5457.0
SKU088,2026-05-07,0,12.0,4679.0,56148.0
SKU089,2026-05-07,0,12.0,4949.0,59388.0
SKU090,2026-05-07,0,1.0,2219.0,2219.0
SKU091,2026-05-07,0,8.0,2999.0,23992.0
SKU092,2026-05-07,0,2.0,3279.0,6558.0
SKU093,2026-05-07,0,,2069.0,
SKU094,2026-05-07,0,10.0,609.0,6090.0
SKU095,2026-05-07,0,6.0,949.0,5694.0
SKU096,2026-05-07,0,2.0,3959.0,7918.0
SKU097,2026-05-07,0,10.0,4159.0,41590.0
SKU098,2026-05-07,0,4.0,3929.0,15716.0
SKU099,2026-05-07,0,1.0,1149.0,1149.0
SKU100,2026-05-07,0,0.0,769.0,0.0
SKU101,2026-05-07,0,0.0,4629.0,0.0
SKU102,2026-05-07,0,7.0,4579.0,32053.0
SKU103,2026-05-07,0,5.0,4389.0,21945.0
SKU104,2026-05-07,0,0.0,2249.0,0.0
SKU105,2026-05-07,0,2.0,1349.0,2698.0
SKU106,2026-05-07,0,2.0,1599.0,3198.0
SKU107,2026-05-07,0,3.0,2249.0,6747.0
SKU108,2026-05-07,0,1.0,1939.0,1939.0
SKU109,2026-05-07,0,0.0,3939.0,0.0
SKU110,2026-05-07,0,11.0,649.0,7139.0
SKU111,2026-05-07,0,2.0,3659.0,7318.0
SKU112,2026-05-07,0,3.0,2979.0,8937.0
SKU113,2026-05-07,0,1.0,4319.0,4319.0
SKU114,2026-05-07,0,0.0,879.0,0.0
SKU115,2026-05-07,0,5.0,1519.0,7595.0
SKU116,2026-05-07,0,2.0,3959.0,7918.0
SKU117,2026-05-07,0,0.0,399.0,0.0
SKU118,2026-05-07,0,7.0,4529.0,31703.0
SKU119,2026-05-07,0,5.0,1589.0,7945.0
SKU120,2026-05-07,0,5.0,3739.0,18695.0
SKU121,2026-05-07,0,4.0,2099.0,8396.0
SKU122,2026-05-07,0,2.0,4229.0,8458.0
SKU123,2026-05-07,0,0.0,3419.0,0.0
SKU124,2026-05-07,0,1.0,4789.0,4789.0
SKU125,2026-05-07,0,1.0,2629.0,2629.0
SKU126,2026-05-07,0,1.0,1779.0,1779.0
SKU127,2026-05-07,0,4.0,2849.0,11396.0
SKU128,2026-05-07,0,1.0,3339.0,3339.0
SKU129,2026-05-07,0,3.0,1149.0,3447.0
SKU130,2026-05-07,0,4.0,4039.0,16156.0
SKU131,2026-05-07,0,1.0,1379.0,1379.0
SKU132,2026-05-07,0,7.0,2829.0,19803.0
SKU133,2026-05-07,0,2.0,409.0,818.0
SKU134,2026-05-07,0,2.0,479.0,958.0
SKU135,2026-05-07,0,1.0,2279.0,2279.0
SKU136,2026-05-07,0,0.0,4939.0,0.0
SKU137,2026-05-07,0,7.0,1519.0,10633.0
SKU138,2026-05-07,0,5.0,3349.0,16745.0
SKU139,2026-05-07,0,0.0,4179.0,0.0
SKU140,2026-05-07,0,2.0,1349.0,2698.0
SKU141,2026-05-07,0,1.0,1549.0,1549.0
SKU142,2026-05-07,0,2.0,319.0,638.0
SKU143,2026-05-07,0,4.0,659.0,2636.0
SKU144,2026-05-07,0,4.0,4359.0,17436.0
SKU145,2026-05-07,0,2.0,3629.0,7258.0
SKU146,2026-05-07,0,8.0,319.0,2552.0
SKU147,2026-05-07,0,1.0,2679.0,2679.0
SKU148,2026-05-07,0,2.0,899.0,1798.0
SKU149,2026-05-07,0,3.0,4679.0,14037.0
SKU150,2026-05-07,0,3.0,2519.0,7557.0
SKU151,2026-05-07,0,3.0,3819.0,11457.0
SKU152,2026-05-07,0,2.0,299.0,598.0
SKU153,2026-05-07,0,2.0,4029.0,8058.0
SKU154,2026-05-07,0,3.0,449.0,1347.0
SKU155,2026-05-07,0,6.0,4919.0,29514.0
SKU156,2026-05-07,0,3.0,2519.0,7557.0
SKU157,2026-05-07,0,1.0,4269.0,4269.0
SKU158,2026-05-07,0,2.0,299.0,598.0
SKU159,2026-05-07,0,2.0,599.0,1198.0
SKU160,2026-05-07,0,4.0,2159.0,8636.0
SKU161,2026-05-07,0,1.0,489.0,489.0
SKU162,2026-05-07,0,5.0,4719.0,23595.0
SKU163,2026-05-07,0,3.0,2159.0,6477.0
SKU164,2026-05-07,0,4.0,879.0,3516.0
SKU165,2026-05-07,0,2.0,4389.0,8778.0
SKU166,2026-05-07,0,1.0,3979.0,3979.0
SKU167,2026-05-07,0,0.0,1459.0,0.0
SKU168,2026-05-07,0,2.0,499.0,998.0
SKU169,2026-05-07,0,1.0,1239.0,1239.0
SKU170,2026-05-07,0,1.0,4279.0,4279.0
SKU171,2026-05-07,0,3.0,3019.0,9057.0
SKU172,2026-05-07,0,2.0,1629.0,3258.0
SKU173,2026-05-07,0,0.0,3659.0,0.0
SKU174,2026-05-07,0,8.0,759.0,6072.0
SKU175,2026-05-07,0,4.0,2139.0,8556.0
SKU176,2026-05-07,0,5.0,2379.0,11895.0
SKU177,2026-05-07,0,3.0,3199.0,9597.0
SKU178,2026-05-07,0,1.0,3609.0,3609.0
SKU179,2026-05-07,0,3.0,569.0,1707.0
SKU180,2026-05-07,0,1.0,3049.0,3049.0
SKU181,2026-05-07,0,3.0,3299.0,9897.0
SKU182,2026-05-07,0,0.0,969.0,0.0
SKU183,2026-05-07,0,5.0,2379.0,11895.0
SKU184,2026-05-07,0,2.0,4199.0,8398.0
SKU185,2026-05-07,0,3.0,1309.0,3927.0
SKU186,2026-05-07,0,7.0,4369.0,30583.0
SKU187,2026-05-07,0,6.0,2199.0,13194.0
SKU188,2026-05-07,0,2.0,1689.0,3378.0
SKU189,2026-05-07,0,1.0,2129.0,2129.0
SKU190,2026-05-07,0,6.0,3869.0,23214.0
SKU191,2026-05-07,0,0.0,2089.0,0.0
SKU192,2026-05-07,0,2.0,2749.0,5498.0
SKU193,2026-05-07,0,1.0,4659.0,4659.0
SKU194,2026-05-07,0,0.0,4669.0,0.0
SKU195,2026-05-07,0,0.0,2239.0,0.0
SKU196,2026-05-07,0,1.0,2289.0,2289.0
SKU197,2026-05-07,0,3.0,3129.0,9387.0
SKU198,2026-05-07,0,3.0,3919.0,11757.0
SKU199,2026-05-07,0,3.0,3439.0,10317.0
SKU200,2026-05-07,0,1.0,2819.0,2819.0
SKU001,2026-05-08,0,2.0,3739.0,7478.0
SKU002,2026-05-08,0,0.0,559.0,0.0
SKU003,2026-05-08,0,3.0,2769.0,8307.0
SKU004,2026-05-08,0,2.0,3209.0,6418.0
SKU005,2026-05-08,0,1.0,599.0,599.0
SKU006,2026-05-08,0,5.0,3169.0,15845.0
SKU007,2026-05-08,0,0.0,2739.0,0.0
SKU008,2026-05-08,0,1.0,2749.0,2749.0
SKU009,2026-05-08,0,2.0,1619.0,3238.0
SKU010,2026-05-08,0,3.0,369.0,1107.0
SKU011,2026-05-08,0,1.0,839.0,839.0
SKU012,2026-05-08,0,2.0,1589.0,3178.0
SKU013,2026-05-08,0,0.0,3919.0,0.0
SKU014,2026-05-08,0,3.0,2949.0,8847.0
SKU015,2026-05-08,0,5.0,659.0,3295.0
SKU016,2026-05-08,0,5.0,2259.0,11295.0
SKU017,2026-05-08,0,3.0,1369.0,4107.0
SKU018,2026-05-08,0,0.0,1569.0,0.0
SKU019,2026-05-08,0,4.0,4869.0,19476.0
SKU020,2026-05-08,0,3.0,2229.0,6687.0
SKU021,2026-05-08,0,1.0,4929.0,4929.0
SKU022,2026-05-08,0,2.0,2169.0,4338.0
SKU023,2026-05-08,0,4.0,3479.0,13916.0
SKU024,2026-05-08,0,0.0,949.0,0.0
SKU025,2026-05-08,0,3.0,1119.0,3357.0
SKU026,2026-05-08,0,1.0,4279.0,4279.0
SKU027,2026-05-08,0,5.0,4519.0,22595.0
SKU028,2026-05-08,0,5.0,2409.0,12045.0
SKU029,2026-05-08,0,0.0,3799.0,0.0
SKU030,2026-05-08,0,2.0,2149.0,4298.0
SKU031,2026-05-08,0,3.0,4359.0,13077.0
SKU032,2026-05-08,0,2.0,369.0,738.0
SKU033,2026-05-08,0,0.0,1739.0,0.0
SKU034,2026-05-08,0,1.0,759.0,759.0
SKU035,2026-05-08,0,0.0,4289.0,0.0
SKU036,2026-05-08,0,0.0,2699.0,0.0
SKU037,2026-05-08,0,3.0,4469.0,13407.0
SKU038,2026-05-08,0,3.0,3079.0,9237.0
SKU039,2026-05-08,0,3.0,4189.0,12567.0
SKU040,2026-05-08,0,3.0,3709.0,11127.0
SKU041,2026-05-08,0,1.0,3799.0,3799.0
SKU042,2026-05-08,0,10.0,3659.0,36590.0
SKU043,2026-05-08,0,8.0,3729.0,29832.0
SKU044,2026-05-08,0,5.0,3609.0,18045.0
SKU045,2026-05-08,0,1.0,3349.0,3349.0
SKU046,2026-05-08,0,3.0,3389.0,10167.0
SKU047,2026-05-08,0,2.0,4059.0,8118.0
SKU048,2026-05-08,0,3.0,4549.0,13647.0
SKU049,2026-05-08,0,0.0,1879.0,0.0
SKU050,2026-05-08,0,5.0,3749.0,18745.0
SKU051,2026-05-08,0,5.0,3739.0,18695.0
SKU052,2026-05-08,0,3.0,779.0,2337.0
SKU053,2026-05-08,0,4.0,549.0,2196.0
SKU054,2026-05-08,0,1.0,729.0,729.0
SKU055,2026-05-08,0,1.0,4669.0,4669.0
SKU056,2026-05-08,0,4.0,3879.0,15516.0
SKU057,2026-05-08,0,2.0,4489.0,8978.0
SKU058,2026-05-08,0,2.0,2069.0,4138.0
SKU059,2026-05-08,0,3.0,2339.0,7017.0
SKU060,2026-05-08,0,3.0,3039.0,9117.0
SKU061,2026-05-08,0,4.0,4069.0,16276.0
SKU062,2026-05-08,0,5.0,3259.0,16295.0
SKU063,2026-05-08,0,3.0,4599.0,13797.0
SKU064,2026-05-08,0,1.0,1959.0,1959.0
SKU065,2026-05-08,0,2.0,2229.0,4458.0
SKU066,2026-05-08,0,5.0,2069.0,10345.0
SKU067,2026-05-08,0,3.0,4199.0,12597.0
SKU068,2026-05-08,0,7.0,3859.0,27013.0
SKU069,2026-05-08,0,1.0,1369.0,1369.0
SKU070,2026-05-08,0,2.0,4849.0,9698.0
SKU071,2026-05-08,0,1.0,3209.0,3209.0
SKU072,2026-05-08,0,3.0,729.0,2187.0
SKU073,2026-05-08,0,4.0,4349.0,17396.0
SKU074,2026-05-08,0,2.0,1929.0,3858.0
SKU075,2026-05-08,0,1.0,1009.0,1009.0
SKU076,2026-05-08,0,1.0,3129.0,3129.0
SKU077,2026-05-08,0,1.0,869.0,869.0
SKU078,2026-05-08,0,4.0,1039.0,4156.0
SKU079,2026-05-08,0,1.0,1279.0,1279.0
SKU080,2026-05-08,0,1.0,919.0,919.0
SKU081,2026-05-08,0,1.0,2169.0,2169.0
SKU082,2026-05-08,0,4.0,4479.0,17916.0
SKU083,2026-05-08,0,0.0,3759.0,0.0
SKU084,2026-05-08,0,7.0,2639.0,18473.0
SKU085,2026-05-08,0,6.0,1049.0,6294.0
SKU086,2026-05-08,0,0.0,4159.0,0.0
SKU087,2026-05-08,0,3.0,1819.0,5457.0
SKU088,2026-05-08,0,4.0,4679.0,18716.0
SKU089,2026-05-08,0,13.0,4949.0,64337.0
SKU090,2026-05-08,0,1.0,2219.0,2219.0
SKU091,2026-05-08,0,1.0,2999.0,2999.0
SKU092,2026-05-08,0,4.0,3279.0,13116.0
SKU093,2026-05-08,0,2.0,2069.0,4138.0
SKU094,2026-05-08,0,5.0,609.0,3045.0
SKU095,2026-05-08,0,6.0,949.0,5694.0
SKU096,2026-05-08,0,1.0,3959.0,3959.0
SKU097,2026-05-08,0,6.0,4159.0,24954.0
SKU098,2026-05-08,0,2.0,3929.0,7858.0
SKU099,2026-05-08,0,1.0,1149.0,1149.0
SKU100,2026-05-08,0,1.0,769.0,769.0
SKU101,2026-05-08,0,1.0,4629.0,4629.0
SKU102,2026-05-08,0,7.0,4579.0,32053.0
SKU103,2026-05-08,0,1.0,4389.0,4389.0
SKU104,2026-05-08,0,0.0,2249.0,0.0
SKU105,2026-05-08,0,1.0,1349.0,1349.0
SKU106,2026-05-08,0,2.0,1599.0,3198.0
SKU107,2026-05-08,0,1.0,2249.0,2249.0
SKU108,2026-05-08,0,3.0,1939.0,5817.0
SKU109,2026-05-08,0,0.0,3939.0,0.0
SKU110,2026-05-08,0,8.0,649.0,5192.0
SKU111,2026-05-08,0,1.0,3659.0,3659.0
SKU112,2026-05-08,0,1.0,2979.0,2979.0
SKU113,2026-05-08,0,0.0,4319.0,0.0
SKU114,2026-05-08,0,1.0,879.0,879.0
SKU115,2026-05-08,0,0.0,1519.0,0.0
SKU116,2026-05-08,0,1.0,3959.0,3959.0
SKU117,2026-05-08,0,1.0,399.0,399.0
SKU118,2026-05-08,0,9.0,4529.0,40761.0
SKU119,2026-05-08,0,8.0,1589.0,12712.0
SKU120,2026-05-08,0,3.0,3739.0,11217.0
SKU121,2026-05-08,0,4.0,2099.0,8396.0
SKU122,2026-05-08,0,1.0,4229.0,4229.0
SKU123,2026-05-08,0,1.0,3419.0,3419.0
SKU124,2026-05-08,0,4.0,4789.0,19156.0
SKU125,2026-05-08,0,2.0,2629.0,5258.0
SKU126,2026-05-08,0,3.0,1779.0,5337.0
SKU127,2026-05-08,0,6.0,2849.0,17094.0
SKU128,2026-05-08,0,2.0,3339.0,6678.0
SKU129,2026-05-08,0,1.0,1149.0,1149.0
SKU130,2026-05-08,0,1.0,4039.0,4039.0
SKU131,2026-05-08,0,3.0,1379.0,4137.0
SKU132,2026-05-08,0,7.0,2829.0,19803.0
SKU133,2026-05-08,0,3.0,409.0,1227.0
SKU134,2026-05-08,0,1.0,479.0,479.0
SKU135,2026-05-08,0,4.0,2279.0,9116.0
SKU136,2026-05-08,0,0.0,4939.0,0.0
SKU137,2026-05-08,0,8.0,1519.0,12152.0
SKU138,2026-05-08,0,2.0,3349.0,6698.0
SKU139,2026-05-08,0,1.0,4179.0,4179.0
SKU140,2026-05-08,0,0.0,1349.0,0.0
SKU141,2026-05-08,0,1.0,1549.0,1549.0
SKU142,2026-05-08,0,1.0,319.0,319.0
SKU143,2026-05-08,0,0.0,659.0,0.0
SKU144,2026-05-08,0,4.0,4359.0,17436.0
SKU145,2026-05-08,0,1.0,3629.0,3629.0
SKU146,2026-05-08,0,8.0,319.0,2552.0
SKU147,2026-05-08,0,1.0,2679.0,2679.0
SKU148,2026-05-08,0,1.0,899.0,899.0
SKU149,2026-05-08,0,4.0,4679.0,18716.0
SKU150,2026-05-08,0,1.0,2519.0,2519.0
SKU151,2026-05-08,0,2.0,3819.0,7638.0
SKU152,2026-05-08,0,3.0,299.0,897.0
SKU153,2026-05-08,0,2.0,4029.0,8058.0
SKU154,2026-05-08,0,0.0,449.0,0.0
SKU155,2026-05-08,0,2.0,4919.0,9838.0
SKU156,2026-05-08,0,2.0,2519.0,5038.0
SKU157,2026-05-08,0,0.0,4269.0,0.0
SKU158,2026-05-08,0,5.0,299.0,1495.0
SKU159,2026-05-08,0,0.0,599.0,0.0
SKU160,2026-05-08,0,5.0,2159.0,10795.0
SKU161,2026-05-08,0,0.0,489.0,0.0
SKU162,2026-05-08,0,0.0,4719.0,0.0
SKU163,2026-05-08,0,7.0,2159.0,15113.0
SKU164,2026-05-08,0,4.0,879.0,3516.0
SKU165,2026-05-08,0,3.0,4389.0,13167.0
SKU166,2026-05-08,0,1.0,3979.0,3979.0
SKU167,2026-05-08,0,0.0,1459.0,0.0
SKU168,2026-05-08,0,4.0,499.0,1996.0
SKU169,2026-05-08,0,1.0,1239.0,1239.0
SKU170,2026-05-08,0,0.0,4279.0,0.0
SKU171,2026-05-08,0,4.0,3019.0,12076.0
SKU172,2026-05-08,0,1.0,1629.0,1629.0
SKU173,2026-05-08,0,1.0,3659.0,3659.0
SKU174,2026-05-08,0,4.0,759.0,3036.0
SKU175,2026-05-08,0,1.0,2139.0,2139.0
SKU176,2026-05-08,0,7.0,2379.0,16653.0
SKU177,2026-05-08,0,0.0,3199.0,0.0
SKU178,2026-05-08,0,1.0,3609.0,3609.0
SKU179,2026-05-08,0,1.0,569.0,569.0
SKU180,2026-05-08,0,1.0,3049.0,3049.0
SKU181,2026-05-08,0,3.0,3299.0,9897.0
SKU182,2026-05-08,0,3.0,969.0,2907.0
SKU183,2026-05-08,0,5.0,2379.0,11895.0
SKU184,2026-05-08,0,2.0,4199.0,8398.0
SKU185,2026-05-08,0,1.0,1309.0,1309.0
SKU186,2026-05-08,0,8.0,4369.0,34952.0
SKU187,2026-05-08,0,4.0,2199.0,8796.0
SKU188,2026-05-08,0,2.0,1689.0,3378.0
SKU189,2026-05-08,0,0.0,2129.0,0.0
SKU190,2026-05-08,0,8.0,3869.0,30952.0
SKU191,2026-05-08,0,2.0,2089.0,4178.0
SKU192,2026-05-08,0,0.0,2749.0,0.0
SKU193,2026-05-08,0,2.0,4659.0,9318.0
SKU194,2026-05-08,0,4.0,4669.0,18676.0
SKU195,2026-05-08,0,1.0,2239.0,2239.0
SKU196,2026-05-08,0,0.0,2289.0,0.0
SKU197,2026-05-08,0,1.0,3129.0,3129.0
SKU198,2026-05-08,0,4.0,3919.0,15676.0
SKU199,2026-05-08,0,2.0,3439.0,6878.0
SKU200,2026-05-08,0,1.0,2819.0,2819.0
SKU001,2026-05-09,0,1.0,3739.0,3739.0
SKU002,2026-05-09,0,1.0,559.0,559.0
SKU003,2026-05-09,0,2.0,2769.0,5538.0
SKU004,2026-05-09,0,3.0,3209.0,9627.0
SKU005,2026-05-09,0,2.0,599.0,1198.0
SKU006,2026-05-09,0,10.0,3169.0,31690.0
SKU007,2026-05-09,0,0.0,2739.0,0.0
SKU008,2026-05-09,0,2.0,2749.0,5498.0
SKU009,2026-05-09,0,3.0,1619.0,4857.0
SKU010,2026-05-09,0,4.0,369.0,1476.0
SKU011,2026-05-09,0,1.0,839.0,839.0
SKU012,2026-05-09,0,2.0,1589.0,3178.0
SKU013,2026-05-09,0,4.0,3919.0,15676.0
SKU014,2026-05-09,0,3.0,2949.0,8847.0
SKU015,2026-05-09,0,1.0,659.0,659.0
SKU016,2026-05-09,0,8.0,2259.0,18072.0
SKU017,2026-05-09,0,0.0,1369.0,0.0
SKU018,2026-05-09,0,1.0,1569.0,1569.0
SKU019,2026-05-09,0,7.0,4869.0,34083.0
SKU020,2026-05-09,0,4.0,2229.0,8916.0
SKU021,2026-05-09,0,3.0,4929.0,14787.0
SKU022,2026-05-09,0,3.0,2169.0,6507.0
SKU023,2026-05-09,0,3.0,3479.0,10437.0
SKU024,2026-05-09,0,1.0,949.0,949.0
SKU025,2026-05-09,0,5.0,1119.0,5595.0
SKU026,2026-05-09,0,7.0,4279.0,29953.0
SKU027,2026-05-09,0,5.0,4519.0,22595.0
SKU028,2026-05-09,0,1.0,2409.0,2409.0
SKU029,2026-05-09,0,2.0,3799.0,7598.0
SKU030,2026-05-09,0,1.0,2149.0,2149.0
SKU031,2026-05-09,0,2.0,4359.0,8718.0
SKU032,2026-05-09,0,1.0,369.0,369.0
SKU033,2026-05-09,0,4.0,1739.0,6956.0
SKU034,2026-05-09,0,4.0,759.0,3036.0
SKU035,2026-05-09,0,1.0,4289.0,4289.0
SKU036,2026-05-09,0,1.0,2699.0,2699.0
SKU037,2026-05-09,0,3.0,4469.0,13407.0
SKU038,2026-05-09,0,3.0,3079.0,9237.0
SKU039,2026-05-09,0,0.0,4189.0,0.0
SKU040,2026-05-09,0,1.0,3709.0,3709.0
SKU041,2026-05-09,0,2.0,3799.0,7598.0
SKU042,2026-05-09,0,9.0,3659.0,32931.0
SKU043,2026-05-09,0,9.0,3729.0,33561.0
SKU044,2026-05-09,0,6.0,3609.0,21654.0
SKU045,2026-05-09,0,1.0,3349.0,3349.0
SKU046,2026-05-09,0,5.0,3389.0,16945.0
SKU047,2026-05-09,0,2.0,4059.0,8118.0
SKU048,2026-05-09,0,15.0,4549.0,68235.0
SKU049,2026-05-09,0,2.0,1879.0,3758.0
SKU050,2026-05-09,0,6.0,3749.0,22494.0
SKU051,2026-05-09,0,5.0,3739.0,18695.0
SKU052,2026-05-09,0,4.0,779.0,3116.0
SKU053,2026-05-09,0,3.0,549.0,1647.0
SKU054,2026-05-09,0,,729.0,
SKU055,2026-05-09,0,1.0,4669.0,4669.0
SKU056,2026-05-09,0,10.0,3879.0,38790.0
SKU057,2026-05-09,0,3.0,4489.0,13467.0
SKU058,2026-05-09,0,1.0,2069.0,2069.0
SKU059,2026-05-09,0,1.0,2339.0,2339.0
SKU060,2026-05-09,0,2.0,3039.0,6078.0
SKU061,2026-05-09,0,1.0,4069.0,4069.0
SKU062,2026-05-09,0,2.0,3259.0,6518.0
SKU063,2026-05-09,0,2.0,4599.0,9198.0
SKU064,2026-05-09,0,3.0,1959.0,5877.0
SKU065,2026-05-09,0,6.0,2229.0,13374.0
SKU066,2026-05-09,0,7.0,2069.0,14483.0
SKU067,2026-05-09,0,6.0,4199.0,25194.0
SKU068,2026-05-09,0,4.0,3859.0,15436.0
SKU069,2026-05-09,0,1.0,1369.0,1369.0
SKU070,2026-05-09,0,0.0,4849.0,0.0
SKU071,2026-05-09,0,3.0,3209.0,9627.0
SKU072,2026-05-09,0,0.0,729.0,0.0
SKU073,2026-05-09,0,5.0,4349.0,21745.0
SKU074,2026-05-09,0,0.0,1929.0,0.0
SKU075,2026-05-09,0,4.0,1009.0,4036.0
SKU076,2026-05-09,0,2.0,3129.0,6258.0
SKU077,2026-05-09,0,0.0,869.0,0.0
SKU078,2026-05-09,0,2.0,1039.0,2078.0
SKU079,2026-05-09,0,2.0,1279.0,2558.0
SKU080,2026-05-09,0,3.0,919.0,2757.0
SKU081,2026-05-09,0,3.0,2169.0,6507.0
SKU082,2026-05-09,0,2.0,4479.0,8958.0
SKU083,2026-05-09,0,1.0,3759.0,3759.0
SKU084,2026-05-09,0,6.0,2639.0,15834.0
SKU085,2026-05-09,0,1.0,1049.0,1049.0
SKU086,2026-05-09,0,2.0,4159.0,8318.0
SKU087,2026-05-09,0,5.0,1819.0,9095.0
SKU088,2026-05-09,0,14.0,4679.0,65506.0
SKU089,2026-05-09,0,18.0,4949.0,89082.0
SKU090,2026-05-09,0,1.0,2219.0,2219.0
SKU091,2026-05-09,0,1.0,2999.0,2999.0
SKU092,2026-05-09,0,5.0,3279.0,16395.0
SKU093,2026-05-09,0,1.0,2069.0,2069.0
SKU094,2026-05-09,0,15.0,609.0,9135.0
SKU095,2026-05-09,0,6.0,949.0,5694.0
SKU096,2026-05-09,0,1.0,3959.0,3959.0
SKU097,2026-05-09,0,5.0,4159.0,20795.0
SKU098,2026-05-09,0,1.0,3929.0,3929.0
SKU099,2026-05-09,0,0.0,1149.0,0.0
SKU100,2026-05-09,0,2.0,769.0,1538.0
SKU101,2026-05-09,0,2.0,4629.0,9258.0
SKU102,2026-05-09,0,8.0,4579.0,36632.0
SKU103,2026-05-09,0,8.0,4389.0,35112.0
SKU104,2026-05-09,0,1.0,2249.0,2249.0
SKU105,2026-05-09,0,8.0,1349.0,10792.0
SKU106,2026-05-09,0,1.0,1599.0,1599.0
SKU107,2026-05-09,0,0.0,2249.0,0.0
SKU108,2026-05-09,0,1.0,1939.0,1939.0
SKU109,2026-05-09,0,1.0,3939.0,3939.0
SKU110,2026-05-09,0,15.0,649.0,9735.0
SKU111,2026-05-09,0,3.0,3659.0,10977.0
SKU112,2026-05-09,0,2.0,2979.0,5958.0
SKU113,2026-05-09,0,2.0,4319.0,8638.0
SKU114,2026-05-09,0,0.0,879.0,0.0
SKU115,2026-05-09,0,7.0,1519.0,10633.0
SKU116,2026-05-09,0,2.0,3959.0,7918.0
SKU117,2026-05-09,0,1.0,399.0,399.0
SKU118,2026-05-09,0,8.0,4529.0,36232.0
SKU119,2026-05-09,0,7.0,1589.0,11123.0
SKU120,2026-05-09,0,4.0,3739.0,14956.0
SKU121,2026-05-09,0,5.0,2099.0,10495.0
SKU122,2026-05-09,0,2.0,4229.0,8458.0
SKU123,2026-05-09,0,0.0,3419.0,0.0
SKU124,2026-05-09,0,6.0,4789.0,28734.0
SKU125,2026-05-09,0,6.0,2629.0,15774.0
SKU126,2026-05-09,0,3.0,1779.0,5337.0
SKU127,2026-05-09,0,6.0,2849.0,17094.0
SKU128,2026-05-09,0,5.0,3339.0,16695.0
SKU129,2026-05-09,0,4.0,1149.0,4596.0
SKU130,2026-05-09,0,7.0,4039.0,28273.0
SKU131,2026-05-09,0,4.0,1379.0,5516.0
SKU132,2026-05-09,0,4.0,2829.0,11316.0
SKU133,2026-05-09,0,3.0,409.0,1227.0
SKU134,2026-05-09,0,1.0,479.0,479.0
SKU135,2026-05-09,0,4.0,2279.0,9116.0
SKU136,2026-05-09,0,1.0,4939.0,4939.0
SKU137,2026-05-09,0,8.0,1519.0,12152.0
SKU138,2026-05-09,0,1.0,3349.0,3349.0
SKU139,2026-05-09,0,1.0,4179.0,4179.0
SKU140,2026-05-09,0,1.0,1349.0,1349.0
SKU141,2026-05-09,0,3.0,1549.0,4647.0
SKU142,2026-05-09,0,0.0,319.0,0.0
SKU143,2026-05-09,0,9.0,659.0,5931.0
SKU144,2026-05-09,0,4.0,4359.0,17436.0
SKU145,2026-05-09,0,2.0,3629.0,7258.0
SKU146,2026-05-09,0,4.0,319.0,1276.0
SKU147,2026-05-09,0,1.0,2679.0,2679.0
SKU148,2026-05-09,0,1.0,899.0,899.0
SKU149,2026-05-09,0,3.0,4679.0,14037.0
SKU150,2026-05-09,0,1.0,2519.0,2519.0
SKU151,2026-05-09,0,2.0,3819.0,7638.0
SKU152,2026-05-09,0,1.0,299.0,299.0
SKU153,2026-05-09,0,3.0,4029.0,12087.0
SKU154,2026-05-09,0,4.0,449.0,1796.0
SKU155,2026-05-09,0,2.0,4919.0,9838.0
SKU156,2026-05-09,0,5.0,2519.0,12595.0
SKU157,2026-05-09,0,5.0,4269.0,21345.0
SKU158,2026-05-09,0,7.0,299.0,2093.0
SKU159,2026-05-09,0,2.0,599.0,1198.0
SKU160,2026-05-09,0,8.0,2159.0,17272.0
SKU161,2026-05-09,0,2.0,489.0,978.0
SKU162,2026-05-09,0,5.0,4719.0,23595.0
SKU163,2026-05-09,0,4.0,2159.0,8636.0
SKU164,2026-05-09,0,5.0,879.0,4395.0
SKU165,2026-05-09,0,5.0,4389.0,21945.0
SKU166,2026-05-09,0,7.0,3979.0,27853.0
SKU167,2026-05-09,0,1.0,1459.0,1459.0
SKU168,2026-05-09,0,2.0,499.0,998.0
SKU169,2026-05-09,0,1.0,1239.0,1239.0
SKU170,2026-05-09,0,3.0,4279.0,12837.0
SKU171,2026-05-09,0,8.0,3019.0,24152.0
SKU172,2026-05-09,0,0.0,1629.0,0.0
SKU173,2026-05-09,0,0.0,3659.0,0.0
SKU174,2026-05-09,0,5.0,759.0,3795.0
SKU175,2026-05-09,0,5.0,2139.0,10695.0
SKU176,2026-05-09,0,4.0,2379.0,9516.0
SKU177,2026-05-09,0,0.0,,0.0
SKU178,2026-05-09,0,0.0,3609.0,0.0
SKU179,2026-05-09,0,6.0,569.0,3414.0
SKU180,2026-05-09,0,4.0,3049.0,12196.0
SKU181,2026-05-09,0,2.0,3299.0,6598.0
SKU182,2026-05-09,0,1.0,969.0,969.0
SKU183,2026-05-09,0,5.0,2379.0,11895.0
SKU184,2026-05-09,0,1.0,4199.0,4199.0
SKU185,2026-05-09,0,3.0,1309.0,3927.0
